productId|productTypeId|isVirtual|isVariant|internalName|productName|productGroupMain(category)|comments|quantityIncluded|MainUnit(quantityUomId)
PM1638|FINDIG_GOOD|N|N|"M S R SOCKET 1*1/2"""|"M S R SOCKET 1*1/2"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1639|FINDIG_GOOD|N|N|"M S REDUCER 1X1/2"""|"M S REDUCER 1X1/2"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1640|FINDIG_GOOD|N|N|"M S REDUCER 2""*1"" WELDABLE"|"M S REDUCER 2""*1"" WELDABLE"|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1641|FINDIG_GOOD|N|N|M S SHEET JALI|M S SHEET JALI|CONSUMABLES|13.00|1|UQC_kgs
PM1642|FINDIG_GOOD|N|N|"M S SHORT BEND 1"""|"M S SHORT BEND 1"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1643|FINDIG_GOOD|N|N|"M S SHORT BEND 1.5"""|"M S SHORT BEND 1.5"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1644|FINDIG_GOOD|N|N|"M S SHORT BEND 2"""|"M S SHORT BEND 2"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1645|FINDIG_GOOD|N|N|M S SHORT BEND 3/4|M S SHORT BEND 3/4|PIPE_FITTINGS|13.00|1|UQC_pcs
PM3797|FINDIG_GOOD|N|N|"M S SOCKET 1"""|"M S SOCKET 1"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1646|FINDIG_GOOD|N|N|"M S SOCKET 1.5"""|"M S SOCKET 1.5"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1647|FINDIG_GOOD|N|N|"M S SOCKET 3"""|"M S SOCKET 3"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1648|FINDIG_GOOD|N|N|M S STRIP|M S STRIP|CONSUMABLES|13.00|1|UQC_pcs
PM1649|FINDIG_GOOD|N|N|M S TANK 20KL|M S TANK 20KL|PLANT_MACHINERY |13.00|1|UQC_pcs
PM1650|FINDIG_GOOD|N|N|M S TANK 30KL|M S TANK 30KL|PLANT_MACHINERY |13.00|1|UQC_pcs
PM1651|FINDIG_GOOD|N|N|"M S TEE 1"" WELDABLE"|"M S TEE 1"" WELDABLE"|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1652|FINDIG_GOOD|N|N|"M S TEE 1.5"" THREAD TYPE"|"M S TEE 1.5"" THREAD TYPE"|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1653|FINDIG_GOOD|N|N|"M S TEE THREAD TYPE 1"""|"M S TEE THREAD TYPE 1"""|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1654|FINDIG_GOOD|N|N|M S TEE WELDABLE 1/2X1/2|M S TEE WELDABLE 1/2X1/2|PIPE_FITTINGS|13.00|1|UQC_pcs
PM1655|FINDIG_GOOD|N|N|M S WELDED JALI|M S WELDED JALI|CONSUMABLES|13.00|1|UQC_kgs
PM1656|FINDIG_GOOD|N|N|M SEAL|M SEAL|CONSUMABLES|13.00|1|UQC_pcs
PM1657|FINDIG_GOOD|N|N|MACE (JAVITRI)|MACE (JAVITRI)|RAW_MATERIAL|13.00|1|UQC_kgs
PM1658|FINDIG_GOOD|N|N|MACHINE SCREW|MACHINE SCREW|CONSUMABLES|13.00|1|UQC_pcs
PM1659|FINDIG_GOOD|N|N|MAGNEHALIC GUAGE DWYE (304 CASING)|MAGNEHALIC GUAGE DWYE (304 CASING)|SPARES|13.00|1|UQC_pcs
PM1660|FINDIG_GOOD|N|N|MAGNESIUM SULPHATE|MAGNESIUM SULPHATE|RAW_MATERIAL|13.00|1|UQC_kgs
PM1661|FINDIG_GOOD|N|N|MAGNET|MAGNET|CONSUMABLES|13.00|1|UQC_pcs
PM1662|FINDIG_GOOD|N|N|MAIN SPRINGÿ (1 set = 10 nos)|MAIN SPRINGÿ (1 set = 10 nos)|SPARES|13.00|1|UQC_pcs
PM1663|FINDIG_GOOD|N|N|MAINTENANCE KIT BOGE 5/8D 50-3|MAINTENANCE KIT BOGE 5/8D 50-3|SPARES|13.00|1|UQC_pcs
PM3706|FINDIG_GOOD|N|N|MAIZE STARCH POWDER|MAIZE STARCH POWDER|RAW_MATERIAL|0.00|1|UQC_kgs
PM3820|FINDIG_GOOD|N|N|MAJUPHAL DRY EXTRACT|MAJUPHAL DRY EXTRACT|RAW_MATERIAL|13.00|1|UQC_kgs
PM1664|FINDIG_GOOD|N|N|MAKEUP A 188 IMAG|MAKEUP A 188 IMAG|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM1665|FINDIG_GOOD|N|N|MAKEUP CSI 501 CODSOL|MAKEUP CSI 501 CODSOL|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM1666|FINDIG_GOOD|N|N|MALE CONNECTOR 6-1/8|MALE CONNECTOR 6-1/8|SPARES|13.00|1|UQC_pcs
PM3613|FINDIG_GOOD|N|N|MALMAL CLOTH|MALMAL CLOTH|CONSUMABLES|13.00|1|UQC_mtr
PM1667|FINDIG_GOOD|N|N|MANJISTHA ROOT EXTRACT|MANJISTHA ROOT EXTRACT|RAW_MATERIAL|13.00|1|UQC_kgs
PM1668|FINDIG_GOOD|N|N|MAP OF NEPAL|MAP OF NEPAL|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM1669|FINDIG_GOOD|N|N|MARBAL|MARBAL|CONSUMABLES|13.00|1|UQC_pcs
PM1670|FINDIG_GOOD|N|N|MARBAL 1*2|MARBAL 1*2|CONSUMABLES|13.00|1|UQC_pcs
PM1671|FINDIG_GOOD|N|N|MARBAL BLADE|MARBAL BLADE|CONSUMABLES|13.00|1|UQC_pcs
PM1672|FINDIG_GOOD|N|N|MARGIN BITT|MARGIN BITT|CONSUMABLES|13.00|1|UQC_mtr
PM3985|FINDIG_GOOD|N|N|MARIE BISCUIT 250 GM|MARIE BISCUIT 250 GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM3973|FINDIG_GOOD|N|N|MARIE BISCUIT 350 GM|MARIE BISCUIT 350 GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM1673|FINDIG_GOOD|N|N|MARKER PEN|MARKER PEN|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM3697|FINDIG_GOOD|N|N|MARKER PEN (GREEN)|MARKER PEN (GREEN)|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM1674|FINDIG_GOOD|N|N|MARKIN CLOTH|MARKIN CLOTH|CONSUMABLES|13.00|1|UQC_mtr
PM1675|FINDIG_GOOD|N|N|MARKIN CLOTH 2.5CM|MARKIN CLOTH 2.5CM|CONSUMABLES|13.00|1|UQC_mtr
PM3981|FINDIG_GOOD|N|N|MASALA OATS 40 GM|MASALA OATS 40 GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM3484|FINDIG_GOOD|N|N|MASALA PICKLE|MASALA PICKLE|NGPL_SEMI_FG|13.00|1|UQC_kgs
PM1676|FINDIG_GOOD|N|N|MASK ( CLOTH)|MASK ( CLOTH)|CONSUMABLES|13.00|1|UQC_pcs
PM1677|FINDIG_GOOD|N|N|MASKING TAPE|MASKING TAPE|CONSUMABLES|13.00|1|UQC_pcs
PM1678|FINDIG_GOOD|N|N|MASSAGE BELT 950X100X10MM|MASSAGE BELT 950X100X10MM|SPARES|13.00|1|UQC_pcs
PM1679|FINDIG_GOOD|N|N|MASUR DAL EXT|MASUR DAL EXT|RAW_MATERIAL|13.00|1|UQC_kgs
PM1680|FINDIG_GOOD|N|N|MAT FOR PICKUP|MAT FOR PICKUP|CONSUMABLES|13.00|1|UQC_pcs
PM1681|FINDIG_GOOD|N|N|MATERIAL INTIMATION|MATERIAL INTIMATION|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM1682|FINDIG_GOOD|N|N|MATERIAL RECEIPT NOTE|MATERIAL RECEIPT NOTE|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM1683|FINDIG_GOOD|N|N|MATION THREAD|MATION THREAD|CONSUMABLES|13.00|1|UQC_pcs
PM1684|FINDIG_GOOD|N|N|MAXGREEN 3222|MAXGREEN 3222|SPARES|13.00|1|UQC_kgs
PM1685|FINDIG_GOOD|N|N|MAXTREAT 3004|MAXTREAT 3004|SPARES|13.00|1|UQC_kgs
PM1686|FINDIG_GOOD|N|N|MCB 10 A SP|MCB 10 A SP|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1687|FINDIG_GOOD|N|N|MCB 250A 160CST|MCB 250A 160CST|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1688|FINDIG_GOOD|N|N|MCB 32 AMP TP|MCB 32 AMP TP|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1689|FINDIG_GOOD|N|N|MCB 40 AMP TP|MCB 40 AMP TP|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1690|FINDIG_GOOD|N|N|MCB 63 AMP TP (LEGARD)|MCB 63 AMP TP (LEGARD)|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1691|FINDIG_GOOD|N|N|MCB BOX 10 WAY|MCB BOX 10 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1692|FINDIG_GOOD|N|N|MCB BOX 4 WAY TPN|MCB BOX 4 WAY TPN|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1693|FINDIG_GOOD|N|N|MCB CHANNEL|MCB CHANNEL|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1694|FINDIG_GOOD|N|N|MCB DB  BOX 6 WAY SPN|MCB DB  BOX 6 WAY SPN|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1695|FINDIG_GOOD|N|N|MCB DB  BOX 6 WAY TPN|MCB DB  BOX 6 WAY TPN|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1696|FINDIG_GOOD|N|N|MCB DB BOX 10 WAY|MCB DB BOX 10 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1697|FINDIG_GOOD|N|N|MCB DB BOX 16 WAY|MCB DB BOX 16 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1698|FINDIG_GOOD|N|N|MCB DB BOX 4 WAY|MCB DB BOX 4 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1699|FINDIG_GOOD|N|N|MCB DB BOX 6 WAY TPN |MCB DB BOX 6 WAY TPN |ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1700|FINDIG_GOOD|N|N|MCB SP 20/32 A 10 KA|MCB SP 20/32 A 10 KA|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1701|FINDIG_GOOD|N|N|MCB SP 6 A, 6 KA|MCB SP 6 A, 6 KA|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1702|FINDIG_GOOD|N|N|MCB TP 16A|MCB TP 16A|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1703|FINDIG_GOOD|N|N|MCB TP 25A|MCB TP 25A|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3756|FINDIG_GOOD|N|N|MCB TPN 16 A|MCB TPN 16 A|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3757|FINDIG_GOOD|N|N|MCB TPN 20 A|MCB TPN 20 A|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3758|FINDIG_GOOD|N|N|MCB TPN 25 A|MCB TPN 25 A|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1704|FINDIG_GOOD|N|N|MCCB 15 A ABN 53B LS|MCCB 15 A ABN 53B LS|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1705|FINDIG_GOOD|N|N|MCCB 160 A|MCCB 160 A|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1706|FINDIG_GOOD|N|N|MCCB 250 A ABS 203 CLS|MCCB 250 A ABS 203 CLS|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1707|FINDIG_GOOD|N|N|MEADOWQUAT HG 70|MEADOWQUAT HG 70|RAW_MATERIAL|13.00|1|UQC_kgs
PM1708|FINDIG_GOOD|N|N|MEASURING CAP (40ML)|MEASURING CAP (40ML)|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM1709|FINDIG_GOOD|N|N|MEASURING TAPE 3 MTR|MEASURING TAPE 3 MTR|CONSUMABLES|13.00|1|UQC_pcs
PM1710|FINDIG_GOOD|N|N|MEASURING TAPE 5 MTR|MEASURING TAPE 5 MTR|CONSUMABLES|13.00|1|UQC_pcs
PM1711|FINDIG_GOOD|N|N|MECH SEAL WET 38 DIA 2800R S16 HF|MECH SEAL WET 38 DIA 2800R S16 HF|SPARES|13.00|1|UQC_kgs
PM1712|FINDIG_GOOD|N|N|MECHANICAL SEAL (FOR CRAWL MOTOR) SEAL SIZE 0793|MECHANICAL SEAL (FOR CRAWL MOTOR) SEAL SIZE 0793|SPARES|13.00|1|UQC_pcs
PM1713|FINDIG_GOOD|N|N|MECHANICAL SEAL (TC VS TC)|MECHANICAL SEAL (TC VS TC)|SPARES|13.00|1|UQC_set
PM3625|FINDIG_GOOD|N|N|MECHANICAL SEAL (VAC. PUMP KIRLOSKAR)|MECHANICAL SEAL (VAC. PUMP KIRLOSKAR)|SPARES|13.00|1|UQC_pcs
PM1714|FINDIG_GOOD|N|N|MECHANICAL SEAL 38 MM|MECHANICAL SEAL 38 MM|SPARES|13.00|1|UQC_pcs
PM1715|FINDIG_GOOD|N|N|"MECHANICAL SEAL 8""*6"|"MECHANICAL SEAL 8""*6"|SPARES|13.00|1|UQC_pcs
PM1716|FINDIG_GOOD|N|N|MECHANICAL SEAL ASSEMABLY MIAC 02500|MECHANICAL SEAL ASSEMABLY MIAC 02500|SPARES|13.00|1|UQC_pcs
PM1717|FINDIG_GOOD|N|N|MECHANICAL SEAL FOR ANCHOR|MECHANICAL SEAL FOR ANCHOR|SPARES|13.00|1|UQC_pcs
PM1718|FINDIG_GOOD|N|N|MEETHA (ETP)|MEETHA (ETP)|CONSUMABLES|13.00|1|UQC_kgs
PM1719|FINDIG_GOOD|N|N|MEETHA (GUD)|MEETHA (GUD)|CONSUMABLES|13.00|1|UQC_kgs
PM1720|FINDIG_GOOD|N|N|MEGAR (WOCO)|MEGAR (WOCO)|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1721|FINDIG_GOOD|N|N|MENTHOL CRYSTAL|MENTHOL CRYSTAL|RAW_MATERIAL|13.00|1|UQC_kgs
PM1722|FINDIG_GOOD|N|N|MESS FOR CAGE MILL|MESS FOR CAGE MILL|SPARES|13.00|1|UQC_pcs
PM1723|FINDIG_GOOD|N|N|MESWAK EXTRACT|MESWAK EXTRACT|RAW_MATERIAL|13.00|1|UQC_kgs
PM3869|FINDIG_GOOD|N|N|MESWAK LIQUID EXTRACT|MESWAK LIQUID EXTRACT|RAW_MATERIAL|13.00|1|UQC_kgs
PM1724|FINDIG_GOOD|N|N|METAL BOX 3X3|METAL BOX 3X3|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1725|FINDIG_GOOD|N|N|METAL BOX 3X5|METAL BOX 3X5|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1726|FINDIG_GOOD|N|N|METAL BOX 6 WAY|METAL BOX 6 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1727|FINDIG_GOOD|N|N|METAL BOX 8 WAY|METAL BOX 8 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3862|FINDIG_GOOD|N|N|METAL PRIMER|METAL PRIMER|CONSUMABLES|13.00|1|UQC_ltr
PM1728|FINDIG_GOOD|N|N|METAMINE TOUCH WOOD|METAMINE TOUCH WOOD|CONSUMABLES|13.00|1|UQC_ltr
PM3418|FINDIG_GOOD|N|N|METANIL YELLOW|METANIL YELLOW|RAW_MATERIAL|13.00|1|UQC_kgs
PM1729|FINDIG_GOOD|N|N|METER BOX 3 PIN|METER BOX 3 PIN|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1730|FINDIG_GOOD|N|N|METER DC 1010 (TEMP CONTROLLER HONEY WELL)|METER DC 1010 (TEMP CONTROLLER HONEY WELL)|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1731|FINDIG_GOOD|N|N|METHANOL |METHANOL |CONSUMABLES|13.00|1|UQC_ltr
PM3486|FINDIG_GOOD|N|N|METHI PICKLE|METHI PICKLE|NGPL_SEMI_FG|13.00|1|UQC_kgs
PM3466|FINDIG_GOOD|N|N|METHI PICKLE (RM)|METHI PICKLE (RM)|RAW_MATERIAL|13.00|1|UQC_kgs
PM1732|FINDIG_GOOD|N|N|METHI PICKLE 400G|METHI PICKLE 400G|FINISHED_GOOD|13.00|1|UQC_pcs
PM3369|FINDIG_GOOD|N|N|METHI PICKLE SFG|METHI PICKLE SFG|RAW_MATERIAL|13.00|1|UQC_kgs
PM1733|FINDIG_GOOD|N|N|METHI POWDER EXTRAT|METHI POWDER EXTRAT|RAW_MATERIAL|13.00|1|UQC_kgs
PM3987|FINDIG_GOOD|N|N|METHI WHOLE 50 GM|METHI WHOLE 50 GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM1734|FINDIG_GOOD|N|N|METHOCEOL 40-101|METHOCEOL 40-101|RAW_MATERIAL|13.00|1|UQC_kgs
PM1735|FINDIG_GOOD|N|N|METRO FERTILIZER|METRO FERTILIZER|CONSUMABLES|13.00|1|UQC_kgs
PM1736|FINDIG_GOOD|N|N|MICA GOLDEN SUMICA PEARL|MICA GOLDEN SUMICA PEARL|RAW_MATERIAL|13.00|1|UQC_kgs
PM3649|FINDIG_GOOD|N|N|MICRO PIPETTE 1000 ML|MICRO PIPETTE 1000 ML|CONSUMABLES|13.00|1|UQC_pcs
PM1737|FINDIG_GOOD|N|N|MICRO STEPER CARD|MICRO STEPER CARD|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3612|FINDIG_GOOD|N|N|MICRO TIPS 100-1000ML|MICRO TIPS 100-1000ML|CONSUMABLES|13.00|1|UQC_pkt
PM3984|FINDIG_GOOD|N|N|MILK BISCUIT 100 GM|MILK BISCUIT 100 GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM3982|FINDIG_GOOD|N|N|MILK BISCUIT 300 GM|MILK BISCUIT 300 GM|FINISHED_GOOD|13.00|1|UQC_pcs
PM1738|FINDIG_GOOD|N|N|MILK BUTTERSCOTCH-180ML|MILK BUTTERSCOTCH-180ML|FINISHED_GOOD|13.00|1|UQC_pcs
PM1739|FINDIG_GOOD|N|N|MILK COFFEE-180ML|MILK COFFEE-180ML|FINISHED_GOOD|13.00|1|UQC_pcs
PM1740|FINDIG_GOOD|N|N|MILK ELAICHI-180ML|MILK ELAICHI-180ML|FINISHED_GOOD|13.00|1|UQC_pcs
PM1741|FINDIG_GOOD|N|N|MILK KESAR-180ML|MILK KESAR-180ML|FINISHED_GOOD|13.00|1|UQC_pcs
PM1742|FINDIG_GOOD|N|N|MILK STAWBERRY-180ML|MILK STAWBERRY-180ML|FINISHED_GOOD|13.00|1|UQC_pcs
PM1743|FINDIG_GOOD|N|N|MILK VANILLA-180ML|MILK VANILLA-180ML|FINISHED_GOOD|13.00|1|UQC_pcs
PM1744|FINDIG_GOOD|N|N|MINI BAND SEALER MACHINE LIGHT DUTY|MINI BAND SEALER MACHINE LIGHT DUTY|SPARES|13.00|1|UQC_pcs
PM1745|FINDIG_GOOD|N|N|MINT TULSI BODYCLEANSER 75G|MINT TULSI BODYCLEANSER 75G|FINISHED_GOOD|13.00|1|UQC_pcs
PM1746|FINDIG_GOOD|N|N|MIRROR FOR BATHROOM|MIRROR FOR BATHROOM|CONSUMABLES|13.00|1|UQC_pcs
PM1747|FINDIG_GOOD|N|N|MIRROR OPTIC FITTING 36 W|MIRROR OPTIC FITTING 36 W|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3479|FINDIG_GOOD|N|N|MIX VEG PICKLE|MIX VEG PICKLE|NGPL_SEMI_FG|13.00|1|UQC_kgs
PM1748|FINDIG_GOOD|N|N|MIXED OIL|MIXED OIL|CONSUMABLES|13.00|1|UQC_ltr
PM1749|FINDIG_GOOD|N|N|MIXTURE GRINDER|MIXTURE GRINDER|HOME_APPLIANCES|0.00|1|UQC_set
PM1750|FINDIG_GOOD|N|N|MIXTURE UPSET|MIXTURE UPSET|CONSUMABLES|13.00|1|UQC_pcs
PM1751|FINDIG_GOOD|N|N|MOBIL|MOBIL|FUEL_OIL|13.00|1|UQC_pcs
PM1752|FINDIG_GOOD|N|N|MOBIL 15W 40|MOBIL 15W 40|FUEL_OIL|13.00|1|UQC_ltr
PM1753|FINDIG_GOOD|N|N|MOBILE WIRE|MOBILE WIRE|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1754|FINDIG_GOOD|N|N|MODEL PLATE 200 MM|MODEL PLATE 200 MM|SPARES|13.00|1|UQC_pcs
PM1755|FINDIG_GOOD|N|N|MODEL PLATE HOLDER 200 MM|MODEL PLATE HOLDER 200 MM|SPARES|13.00|1|UQC_pcs
PM1756|FINDIG_GOOD|N|N|MODULAR CLEAN ROOM PANNEL 33 MM|MODULAR CLEAN ROOM PANNEL 33 MM|SPARES|13.00|1|UQC_pcs
PM1757|FINDIG_GOOD|N|N|MODULAR PLATE 1 WAY|MODULAR PLATE 1 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1758|FINDIG_GOOD|N|N|MODULAR PLATE 16 WAY|MODULAR PLATE 16 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1759|FINDIG_GOOD|N|N|MODULAR PLATE 2 WAY|MODULAR PLATE 2 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1760|FINDIG_GOOD|N|N|MODULAR PLATE 3 WAY|MODULAR PLATE 3 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1761|FINDIG_GOOD|N|N|MODULAR PLATE 6 WAY|MODULAR PLATE 6 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1762|FINDIG_GOOD|N|N|MODULAR PLATE 8 WAY|MODULAR PLATE 8 WAY|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM3904|FINDIG_GOOD|N|N|MODULATION ASSEMBLY ENM38540|MODULATION ASSEMBLY ENM38540|SPARES|13.00|1|UQC_pcs
PM1763|FINDIG_GOOD|N|N|MODULER CLEAN ROOM RUSH DOOR (0.9*2.1 MTR)|MODULER CLEAN ROOM RUSH DOOR (0.9*2.1 MTR)|SPARES|13.00|1|UQC_pcs
PM1764|FINDIG_GOOD|N|N|MODULER CLEAN ROOM RUSH DOOR (1.2*2.1 MTR)|MODULER CLEAN ROOM RUSH DOOR (1.2*2.1 MTR)|SPARES|13.00|1|UQC_pcs
PM1765|FINDIG_GOOD|N|N|MODULER WALL PANEL 80 MM|MODULER WALL PANEL 80 MM|SPARES|13.00|1|UQC_pcs
PM1766|FINDIG_GOOD|N|N|MODULER WALL PANEL DOUBLE SKIN 0.8 MM|MODULER WALL PANEL DOUBLE SKIN 0.8 MM|SPARES|13.00|1|UQC_pcs
PM1767|FINDIG_GOOD|N|N|MOGRA BODYCLEANSER 75G|MOGRA BODYCLEANSER 75G|FINISHED_GOOD|13.00|1|UQC_pcs
PM1768|FINDIG_GOOD|N|N|MOISTURIZER CREAM 50G|MOISTURIZER CREAM 50G|FINISHED_GOOD|13.00|1|UQC_pcs
PM4130|FINDIG_GOOD|N|N|MONITOL SALT AGAR M118- 500G|MONITOL SALT AGAR M118- 500G|CONSUMABLES|13.00|1|UQC_pcs
PM1769|FINDIG_GOOD|N|N|MONITOR|MONITOR|PRINTING_STATIONERY|13.00|1|UQC_pcs
PM1770|FINDIG_GOOD|N|N|MONO CARTON SENSOR|MONO CARTON SENSOR|ELECTRICAL_FITTINGS|13.00|1|UQC_pcs
PM1771|FINDIG_GOOD|N|N|MONO CERTON SUCTION CUP|MONO CERTON SUCTION CUP|SPARES|13.00|1|UQC_pcs
PM1772|FINDIG_GOOD|N|N|MONO ETHYLENE GLYCOL (MEG)|MONO ETHYLENE GLYCOL (MEG)|CONSUMABLES|13.00|1|UQC_ltr
PM1773|FINDIG_GOOD|N|N|MONO SODIUM GLUTAMATE MONOHYDRATE (MSGM)|MONO SODIUM GLUTAMATE MONOHYDRATE (MSGM)|RAW_MATERIAL|13.00|1|UQC_kgs
PM1774|FINDIG_GOOD|N|N|MONOCARTON ANTIWRINKLE CREAM 50G|MONOCARTON ANTIWRINKLE CREAM 50G|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM3469|FINDIG_GOOD|N|N|MONOCARTON ARJUN AMLA JUICE 500 ML|MONOCARTON ARJUN AMLA JUICE 500 ML|PACKAGING_MATERIAL|13.00|1|UQC_kgs
PM1775|FINDIG_GOOD|N|N|MONOCARTON BEAUTY CREAM 50G|MONOCARTON BEAUTY CREAM 50G|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM1776|FINDIG_GOOD|N|N|MONOCARTON DANTKANTI ADVANCED 100G|MONOCARTON DANTKANTI ADVANCED 100G|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM1777|FINDIG_GOOD|N|N|MONOCARTON DANTKANTI ADVANCED 50G|MONOCARTON DANTKANTI ADVANCED 50G|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM1778|FINDIG_GOOD|N|N|MONOCARTON DANTKANTI MEDICATED 100G|MONOCARTON DANTKANTI MEDICATED 100G|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM1779|FINDIG_GOOD|N|N|MONOCARTON DANTKANTI REGULAR 100G|MONOCARTON DANTKANTI REGULAR 100G|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM1780|FINDIG_GOOD|N|N|MONOCARTON DANTKANTI REGULAR 200G|MONOCARTON DANTKANTI REGULAR 200G|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM1781|FINDIG_GOOD|N|N|MONOCARTON DANTKANTI REGULAR 50G|MONOCARTON DANTKANTI REGULAR 50G|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM3468|FINDIG_GOOD|N|N|MONOCARTON GILOY AMLA JUICE 500 ML|MONOCARTON GILOY AMLA JUICE 500 ML|PACKAGING_MATERIAL|13.00|1|UQC_kgs
PM3467|FINDIG_GOOD|N|N|MONOCARTON KARELA AMLA JUICE 500 ML|MONOCARTON KARELA AMLA JUICE 500 ML|PACKAGING_MATERIAL|13.00|1|UQC_kgs
PM4021|FINDIG_GOOD|N|N|MONOCARTON MINT TULSI SOAP 75 GM|MONOCARTON MINT TULSI SOAP 75 GM|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM4020|FINDIG_GOOD|N|N|MONOCARTON MOGRA SOAP 75 GM|MONOCARTON MOGRA SOAP 75 GM|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM4022|FINDIG_GOOD|N|N|MONOCARTON MULTANI MITTI SOAP 75 GM|MONOCARTON MULTANI MITTI SOAP 75 GM|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM1782|FINDIG_GOOD|N|N|MONOCARTON PREMIUM POWDER 1KG|MONOCARTON PREMIUM POWDER 1KG|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM1783|FINDIG_GOOD|N|N|MONOCARTON PREMIUM POWDER 500G|MONOCARTON PREMIUM POWDER 500G|PACKAGING_MATERIAL|13.00|1|UQC_pcs
PM3378|FINDIG_GOOD|N|N|MOONG DAL CHILKA|MOONG DAL CHILKA|RAW_MATERIAL|13.00|1|UQC_kgs
